Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Profit_Margin,Sales_Category,Profit_Status
OD9435,Peer,Oil & Masala,Masalas,Vellore,,South,2166,0.12,888.06,Tamil Nadu,41.0,Very High,Profitable
OD9436,Krithika,Snacks,Chocolates,Dindigul,2015-08-12,South,1665,0.1,482.85,Tamil Nadu,29.000000000000004,Very High,Profitable
OD9437,Vinne,Beverages,Health Drinks,Perambalur,,South,1818,0.34,563.58,Tamil Nadu,31.0,Very High,Profitable
OD9438,Harish,Snacks,Noodles,Madurai,,South,2361,0.32,637.47,Tamil Nadu,27.0,Very High,Profitable
OD9439,Vince,Fruits & Veggies,Organic Vegetables,Dindigul,,South,829,0.24,66.32,Tamil Nadu,7.999999999999999,High,Profitable
OD9440,Vidya,"Eggs, Meat & Fish",Eggs,Vellore,,South,2006,0.19,240.72,Tamil Nadu,12.0,Very High,Profitable
OD9441,Anu,"Eggs, Meat & Fish",Chicken,Theni,,South,2052,0.24,184.68,Tamil Nadu,9.0,Very High,Profitable
OD9442,Sundar,Bakery,Biscuits,Bodi,2018-04-07,South,2004,0.18,521.04,Tamil Nadu,26.0,Very High,Profitable
OD9443,Alan,Oil & Masala,Edible Oil & Ghee,Theni,,South,756,0.35,60.48,Tamil Nadu,8.0,High,Profitable
OD9444,Amy,"Eggs, Meat & Fish",Eggs,Kanyakumari,,South,2367,0.26,189.36,Tamil Nadu,8.0,Very High,Profitable
OD9445,Krithika,"Eggs, Meat & Fish",Fish,Ramanadhapuram,,South,901,0.28,108.12,Tamil Nadu,12.000000000000002,High,Profitable
OD9446,Sabeela,Snacks,Noodles,Ooty,,South,1639,0.1,163.9,Tamil Nadu,10.0,Very High,Profitable
OD9447,Roshan,Fruits & Veggies,Organic Fruits,Vellore,,South,1337,0.33,200.55,Tamil Nadu,15.000000000000002,Very High,Profitable
OD9448,Harish,Food Grains,Organic Staples,Virudhunagar,,South,1824,0.33,145.92,Tamil Nadu,7.999999999999999,Very High,Profitable
OD9449,Arutra,Bakery,Biscuits,Chennai,2018-09-05,South,654,0.35,111.18,Tamil Nadu,17.0,High,Profitable
OD9450,Ram,"Eggs, Meat & Fish",Chicken,Namakkal,2015-10-03,South,889,0.14,364.49,Tamil Nadu,41.0,High,Profitable
OD9451,Akash,Beverages,Health Drinks,Viluppuram,2015-08-12,South,1008,0.19,70.56,Tamil Nadu,7.000000000000001,Very High,Profitable
OD9452,Arutra,"Eggs, Meat & Fish",Mutton,Nagercoil,,South,771,0.12,131.07,Tamil Nadu,17.0,High,Profitable
OD9453,Esther,Bakery,Cakes,Dharmapuri,2017-11-11,South,921,0.13,349.98,Tamil Nadu,38.0,High,Profitable
OD9454,Veena,Food Grains,Dals & Pulses,Bodi,,South,881,0.33,334.78,Tamil Nadu,37.99999999999999,High,Profitable
OD9455,Veronica,Fruits & Veggies,Fresh Vegetables,Dindigul,,South,1970,0.11,98.5,Tamil Nadu,5.0,Very High,Profitable
OD9456,Sheeba,"Eggs, Meat & Fish",Chicken,Tenkasi,2015-10-03,South,1378,0.3,275.6,Tamil Nadu,20.0,Very High,Profitable
OD9457,Haseena,Fruits & Veggies,Organic Vegetables,Chennai,,South,618,0.23,111.24,Tamil Nadu,18.0,High,Profitable
OD9458,Mathew,Oil & Masala,Masalas,Vellore,2018-10-07,South,1619,0.25,728.55,Tamil Nadu,44.99999999999999,Very High,Profitable
OD9459,Haseena,Fruits & Veggies,Fresh Vegetables,Bodi,,South,696,0.14,174.0,Tamil Nadu,25.0,High,Profitable
OD9460,Suresh,Food Grains,Organic Staples,Ooty,,South,1445,0.1,260.1,Tamil Nadu,18.000000000000004,Very High,Profitable
OD9461,Mathew,Bakery,Breads & Buns,Coimbatore,,South,2443,0.13,171.01,Tamil Nadu,6.999999999999999,Very High,Profitable
OD9462,Harish,Beverages,Soft Drinks,Viluppuram,,South,745,0.35,208.6,Tamil Nadu,27.999999999999996,High,Profitable
OD9463,Malik,Bakery,Cakes,Ramanadhapuram,,South,1308,0.3,196.2,Tamil Nadu,15.0,Very High,Profitable
OD9464,Arvind,Bakery,Biscuits,Viluppuram,,South,839,0.16,41.95,Tamil Nadu,5.0,High,Profitable
OD9465,Shree,Snacks,Noodles,Kanyakumari,,South,727,0.21,268.99,Tamil Nadu,37.0,High,Profitable
OD9466,Jonas,"Eggs, Meat & Fish",Eggs,Coimbatore,,South,876,0.2,131.4,Tamil Nadu,15.0,High,Profitable
OD9467,Akash,Beverages,Health Drinks,Dindigul,2017-05-05,South,1570,0.22,298.3,Tamil Nadu,19.0,Very High,Profitable
OD9468,Hussain,Beverages,Health Drinks,Ramanadhapuram,2018-10-07,South,2429,0.32,145.74,Tamil Nadu,6.000000000000001,Very High,Profitable
OD9469,Peer,Fruits & Veggies,Organic Fruits,Pudukottai,,South,688,0.17,96.32,Tamil Nadu,13.999999999999998,High,Profitable
OD9470,Rumaiza,Bakery,Cakes,Nagercoil,2015-08-12,South,1461,0.17,394.47,Tamil Nadu,27.0,Very High,Profitable
OD9471,Muneer,Food Grains,Organic Staples,Perambalur,,South,1761,0.26,757.23,Tamil Nadu,43.0,Very High,Profitable
OD9472,Suresh,Fruits & Veggies,Fresh Vegetables,Nagercoil,2015-08-12,South,1665,0.26,549.45,Tamil Nadu,33.0,Very High,Profitable
OD9473,Ravi,Bakery,Biscuits,Dharmapuri,,South,1985,0.22,794.0,Tamil Nadu,40.0,Very High,Profitable
OD9474,Verma,Fruits & Veggies,Fresh Vegetables,Theni,2015-08-12,South,1679,0.15,251.85,Tamil Nadu,15.0,Very High,Profitable
OD9475,Kumar,Snacks,Chocolates,Pudukottai,,South,1056,0.2,306.24,Tamil Nadu,29.000000000000004,Very High,Profitable
OD9476,Haseena,Bakery,Cakes,Pudukottai,2017-11-11,South,1935,0.29,367.65,Tamil Nadu,18.999999999999996,Very High,Profitable
OD9477,Akash,Bakery,Biscuits,Ramanadhapuram,,South,1599,0.27,223.86,Tamil Nadu,14.000000000000002,Very High,Profitable
OD9478,Yusuf,Food Grains,Rice,Dindigul,,South,616,0.34,227.92,Tamil Nadu,37.0,High,Profitable
OD9479,Anu,Snacks,Chocolates,Namakkal,,South,1585,0.16,396.25,Tamil Nadu,25.0,Very High,Profitable
OD9480,Rumaiza,Fruits & Veggies,Fresh Fruits,Bodi,,South,2255,0.26,856.9,Tamil Nadu,38.0,Very High,Profitable
OD9481,Sudeep,"Eggs, Meat & Fish",Fish,Theni,,South,775,0.3,186.0,Tamil Nadu,24.0,High,Profitable
OD9482,Suresh,Beverages,Soft Drinks,Madurai,,South,2000,0.23,620.0,Tamil Nadu,31.0,Very High,Profitable
OD9483,Veronica,Beverages,Soft Drinks,Pudukottai,2017-08-09,South,639,0.2,191.7,Tamil Nadu,30.0,High,Profitable
OD9484,Yadav,Beverages,Soft Drinks,Trichy,,South,1916,0.26,536.48,Tamil Nadu,28.000000000000004,Very High,Profitable
OD9485,Harish,Bakery,Breads & Buns,Ramanadhapuram,2018-12-02,South,512,0.32,168.96,Tamil Nadu,33.0,High,Profitable
OD9486,Alan,Food Grains,Organic Staples,Tirunelveli,2016-10-02,South,1205,0.1,228.95,Tamil Nadu,19.0,Very High,Profitable
OD9487,Adavan,Food Grains,Rice,Ooty,2017-08-09,South,1177,0.32,282.48,Tamil Nadu,24.000000000000004,Very High,Profitable
OD9488,Sheeba,Oil & Masala,Masalas,Nagercoil,2018-10-07,South,1662,0.33,398.88,Tamil Nadu,24.0,Very High,Profitable
OD9489,Sudeep,Fruits & Veggies,Fresh Vegetables,Tirunelveli,,South,1288,0.1,334.88,Tamil Nadu,26.0,Very High,Profitable
OD9490,Suresh,Snacks,Noodles,Virudhunagar,,South,1285,0.15,295.55,Tamil Nadu,23.0,Very High,Profitable
OD9491,Yusuf,Oil & Masala,Masalas,Vellore,,West,875,0.26,140.0,Tamil Nadu,16.0,High,Profitable
OD9492,Sundar,Fruits & Veggies,Fresh Vegetables,Karur,,West,1051,0.32,189.18,Tamil Nadu,18.0,Very High,Profitable
OD9493,Shree,Oil & Masala,Masalas,Cumbum,,West,1319,0.25,197.85,Tamil Nadu,15.0,Very High,Profitable
OD9494,Arvind,Fruits & Veggies,Organic Fruits,Vellore,2017-01-07,West,1593,0.15,334.53,Tamil Nadu,21.0,Very High,Profitable
OD9495,Mathew,Food Grains,Organic Staples,Coimbatore,2017-03-04,West,2012,0.3,120.72,Tamil Nadu,6.0,Very High,Profitable
OD9496,Ravi,Food Grains,Dals & Pulses,Coimbatore,,West,603,0.15,162.81,Tamil Nadu,27.0,High,Profitable
OD9497,Surya,Oil & Masala,Masalas,Ooty,2018-09-01,West,2480,0.35,669.6,Tamil Nadu,27.0,Very High,Profitable
OD9498,Harish,"Eggs, Meat & Fish",Eggs,Viluppuram,,West,1155,0.13,277.2,Tamil Nadu,24.0,Very High,Profitable
OD9499,James,Oil & Masala,Masalas,Ooty,2015-10-01,West,1022,0.18,439.46,Tamil Nadu,43.0,Very High,Profitable
OD9500,Krithika,Snacks,Cookies,Vellore,2015-07-09,West,1883,0.14,357.77,Tamil Nadu,19.0,Very High,Profitable
OD9501,Sabeela,Fruits & Veggies,Fresh Vegetables,Coimbatore,2017-06-07,West,1945,0.16,466.8,Tamil Nadu,24.000000000000004,Very High,Profitable
OD9502,Anu,Oil & Masala,Spices,Namakkal,2017-05-05,West,1150,0.21,368.0,Tamil Nadu,32.0,Very High,Profitable
OD9503,Aditi,Bakery,Breads & Buns,Bodi,,West,2361,0.34,920.79,Tamil Nadu,38.99999999999999,Very High,Profitable
OD9504,Shah,Oil & Masala,Edible Oil & Ghee,Karur,2015-09-08,West,1289,0.35,335.14,Tamil Nadu,26.0,Very High,Profitable
OD9505,Malik,Bakery,Cakes,Viluppuram,,West,2045,0.19,879.35,Tamil Nadu,43.0,Very High,Profitable
OD9506,Kumar,Bakery,Cakes,Kanyakumari,2016-12-10,West,1435,0.26,631.4,Tamil Nadu,44.0,Very High,Profitable
OD9507,Sharon,"Eggs, Meat & Fish",Mutton,Karur,,West,1952,0.35,156.16,Tamil Nadu,8.0,Very High,Profitable
OD9508,Willams,Beverages,Health Drinks,Dindigul,,West,601,0.15,228.38,Tamil Nadu,38.0,High,Profitable
OD9509,Yadav,Food Grains,Organic Staples,Bodi,2015-07-09,West,2070,0.31,269.1,Tamil Nadu,13.0,Very High,Profitable
OD9510,Sabeela,Oil & Masala,Spices,Theni,,West,1402,0.14,112.16,Tamil Nadu,8.0,Very High,Profitable
OD9511,Ridhesh,Bakery,Breads & Buns,Madurai,,West,2153,0.16,193.77,Tamil Nadu,9.000000000000002,Very High,Profitable
OD9512,Malik,Oil & Masala,Edible Oil & Ghee,Virudhunagar,,West,877,0.15,61.39,Tamil Nadu,7.000000000000001,High,Profitable
OD9513,Anu,Fruits & Veggies,Organic Fruits,Theni,,West,1004,0.18,150.6,Tamil Nadu,15.0,Very High,Profitable
OD9514,Surya,"Eggs, Meat & Fish",Eggs,Salem,,West,2001,0.28,700.35,Tamil Nadu,35.0,Very High,Profitable
OD9515,Willams,Snacks,Chocolates,Krishnagiri,2016-11-09,West,1541,0.1,678.04,Tamil Nadu,44.0,Very High,Profitable
OD9516,Haseena,Beverages,Health Drinks,Dharmapuri,2015-09-08,West,2346,0.15,445.74,Tamil Nadu,19.0,Very High,Profitable
OD9517,Sharon,Food Grains,Dals & Pulses,Ooty,2017-10-03,West,1604,0.24,160.4,Tamil Nadu,10.0,Very High,Profitable
OD9518,Mathew,Bakery,Biscuits,Dindigul,2015-05-06,West,1015,0.33,395.85,Tamil Nadu,39.0,Very High,Profitable
OD9519,Esther,Bakery,Biscuits,Tenkasi,,West,1244,0.27,522.48,Tamil Nadu,42.00000000000001,Very High,Profitable
OD9520,Peer,Fruits & Veggies,Fresh Vegetables,Virudhunagar,,West,1932,0.18,734.16,Tamil Nadu,38.0,Very High,Profitable
OD9521,Amrish,Snacks,Noodles,Vellore,,West,2338,0.11,1005.34,Tamil Nadu,43.0,Very High,Profitable
OD9522,Ganesh,"Eggs, Meat & Fish",Eggs,Bodi,,West,2238,0.13,850.44,Tamil Nadu,38.0,Very High,Profitable
OD9523,Veronica,Oil & Masala,Spices,Salem,,West,918,0.19,201.96,Tamil Nadu,22.0,High,Profitable
OD9524,Amrish,Food Grains,Rice,Trichy,2017-10-03,West,2208,0.33,772.8,Tamil Nadu,35.0,Very High,Profitable
OD9525,Hussain,Oil & Masala,Edible Oil & Ghee,Dindigul,2017-10-03,West,1784,0.34,642.24,Tamil Nadu,36.0,Very High,Profitable
OD9526,Shree,Beverages,Soft Drinks,Krishnagiri,2017-12-06,West,1531,0.18,199.03,Tamil Nadu,13.0,Very High,Profitable
OD9527,Veena,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-06-01,West,1195,0.22,394.35,Tamil Nadu,33.0,Very High,Profitable
OD9528,Amy,Fruits & Veggies,Fresh Fruits,Virudhunagar,,West,953,0.12,76.24,Tamil Nadu,7.999999999999999,High,Profitable
OD9529,Kumar,Oil & Masala,Masalas,Bodi,,West,1319,0.15,342.94,Tamil Nadu,26.0,Very High,Profitable
OD9530,Yadav,"Eggs, Meat & Fish",Chicken,Chennai,2017-11-07,West,1347,0.19,525.33,Tamil Nadu,39.0,Very High,Profitable
OD9531,Jonas,Food Grains,Atta & Flour,Bodi,,West,1159,0.23,115.9,Tamil Nadu,10.0,Very High,Profitable
OD9532,Hafiz,Beverages,Health Drinks,Coimbatore,2018-10-05,West,1839,0.21,386.19,Tamil Nadu,21.0,Very High,Profitable
OD9533,Krithika,Bakery,Cakes,Chennai,,West,1380,0.34,220.8,Tamil Nadu,16.0,Very High,Profitable
OD9534,Ganesh,Bakery,Biscuits,Dindigul,2018-10-06,West,2268,0.24,635.04,Tamil Nadu,27.999999999999996,Very High,Profitable
OD9535,Ridhesh,Beverages,Soft Drinks,Cumbum,,West,1989,0.25,556.92,Tamil Nadu,27.999999999999996,Very High,Profitable
OD9536,Sharon,Beverages,Health Drinks,Tenkasi,,West,1416,0.12,594.72,Tamil Nadu,42.00000000000001,Very High,Profitable
OD9537,Ridhesh,Snacks,Cookies,Dindigul,2018-07-08,West,1577,0.11,473.1,Tamil Nadu,30.0,Very High,Profitable
OD9538,Hussain,Snacks,Chocolates,Madurai,,West,2424,0.23,484.8,Tamil Nadu,20.0,Very High,Profitable
OD9539,Adavan,Food Grains,Rice,Krishnagiri,,West,1919,0.31,211.09,Tamil Nadu,11.0,Very High,Profitable
OD9540,Sudha,Bakery,Biscuits,Tirunelveli,,West,1121,0.34,67.26,Tamil Nadu,6.000000000000001,Very High,Profitable
OD9541,Shah,Fruits & Veggies,Organic Fruits,Dharmapuri,,West,1048,0.33,356.32,Tamil Nadu,34.0,Very High,Profitable
OD9542,James,"Eggs, Meat & Fish",Fish,Theni,,West,2451,0.27,1004.91,Tamil Nadu,41.0,Very High,Profitable
OD9543,Jackson,Fruits & Veggies,Fresh Fruits,Nagercoil,,West,2344,0.21,187.52,Tamil Nadu,8.0,Very High,Profitable
OD9544,Muneer,Food Grains,Atta & Flour,Tirunelveli,,West,785,0.28,47.1,Tamil Nadu,6.000000000000001,High,Profitable
OD9545,Peer,Beverages,Health Drinks,Madurai,,West,1792,0.14,806.4,Tamil Nadu,45.0,Very High,Profitable
OD9546,Harish,Fruits & Veggies,Organic Fruits,Vellore,2018-07-08,West,1184,0.22,189.44,Tamil Nadu,16.0,Very High,Profitable
OD9547,Shree,"Eggs, Meat & Fish",Chicken,Dharmapuri,,West,772,0.29,347.4,Tamil Nadu,44.99999999999999,High,Profitable
OD9548,Malik,Beverages,Health Drinks,Krishnagiri,2018-10-02,West,522,0.35,109.62,Tamil Nadu,21.000000000000004,High,Profitable
OD9549,Vidya,"Eggs, Meat & Fish",Fish,Trichy,2015-11-01,West,1202,0.2,180.3,Tamil Nadu,15.000000000000002,Very High,Profitable
OD9550,Shree,Food Grains,Atta & Flour,Cumbum,,West,1892,0.27,321.64,Tamil Nadu,17.0,Very High,Profitable
OD9551,Arutra,Food Grains,Dals & Pulses,Karur,,West,664,0.15,159.36,Tamil Nadu,24.000000000000004,High,Profitable
OD9552,Vidya,Beverages,Soft Drinks,Bodi,,West,505,0.3,25.25,Tamil Nadu,5.0,High,Profitable
OD9553,Jackson,Snacks,Cookies,Chennai,,West,1656,0.25,149.04,Tamil Nadu,9.0,Very High,Profitable
OD9554,Malik,Food Grains,Dals & Pulses,Kanyakumari,,West,1763,0.19,334.97,Tamil Nadu,19.0,Very High,Profitable
OD9555,Surya,Oil & Masala,Edible Oil & Ghee,Vellore,,West,2293,0.14,550.32,Tamil Nadu,24.000000000000004,Very High,Profitable
OD9556,Malik,Oil & Masala,Edible Oil & Ghee,Vellore,,West,2192,0.34,394.56,Tamil Nadu,18.0,Very High,Profitable
OD9557,Muneer,"Eggs, Meat & Fish",Mutton,Chennai,,West,2444,0.2,366.6,Tamil Nadu,15.000000000000002,Very High,Profitable
OD9558,Peer,Snacks,Cookies,Dharmapuri,,West,635,0.11,69.85,Tamil Nadu,10.999999999999998,High,Profitable
OD9559,Aditi,Bakery,Breads & Buns,Dindigul,,West,1618,0.21,420.68,Tamil Nadu,26.0,Very High,Profitable
OD9560,Komal,Beverages,Soft Drinks,Theni,,West,1574,0.25,173.14,Tamil Nadu,10.999999999999998,Very High,Profitable
OD9561,Sabeela,Food Grains,Dals & Pulses,Vellore,,West,1011,0.12,131.43,Tamil Nadu,13.0,Very High,Profitable
OD9562,Verma,"Eggs, Meat & Fish",Eggs,Coimbatore,2018-10-06,West,1834,0.1,788.62,Tamil Nadu,43.0,Very High,Profitable
OD9563,Shree,Food Grains,Dals & Pulses,Dindigul,,West,853,0.24,255.9,Tamil Nadu,30.0,High,Profitable
OD9564,Arutra,Beverages,Soft Drinks,Pudukottai,2016-08-01,West,1087,0.25,86.96,Tamil Nadu,7.999999999999999,Very High,Profitable
OD9565,Mathew,Bakery,Biscuits,Virudhunagar,2018-07-08,West,677,0.26,216.64,Tamil Nadu,32.0,High,Profitable
OD9566,Akash,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2018-03-06,West,1185,0.23,201.45,Tamil Nadu,17.0,Very High,Profitable
OD9567,Roshan,Oil & Masala,Masalas,Cumbum,,West,2269,0.18,816.84,Tamil Nadu,36.0,Very High,Profitable
OD9568,Verma,Oil & Masala,Spices,Pudukottai,2015-02-04,West,1033,0.23,185.94,Tamil Nadu,18.0,Very High,Profitable
OD9569,Surya,Food Grains,Organic Staples,Coimbatore,2018-04-08,West,1455,0.24,567.45,Tamil Nadu,39.0,Very High,Profitable
OD9570,Ram,Oil & Masala,Masalas,Dindigul,,West,1786,0.19,232.18,Tamil Nadu,13.0,Very High,Profitable
OD9571,Akash,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,,West,2105,0.26,799.9,Tamil Nadu,38.0,Very High,Profitable
OD9572,Verma,Fruits & Veggies,Fresh Fruits,Cumbum,2015-07-09,West,2159,0.1,259.08,Tamil Nadu,12.0,Very High,Profitable
OD9573,Muneer,Beverages,Soft Drinks,Perambalur,,West,2334,0.27,210.06,Tamil Nadu,9.0,Very High,Profitable
OD9574,Akash,Oil & Masala,Spices,Salem,,West,1353,0.1,230.01,Tamil Nadu,17.0,Very High,Profitable
OD9575,Ridhesh,Fruits & Veggies,Organic Vegetables,Viluppuram,2015-09-08,West,1123,0.18,101.07,Tamil Nadu,9.0,Very High,Profitable
OD9576,Hussain,Bakery,Biscuits,Salem,,West,608,0.1,115.52,Tamil Nadu,19.0,High,Profitable
OD9577,Kumar,"Eggs, Meat & Fish",Eggs,Salem,,West,1265,0.16,202.4,Tamil Nadu,16.0,Very High,Profitable
OD9578,Veronica,"Eggs, Meat & Fish",Chicken,Tenkasi,,West,2326,0.13,232.6,Tamil Nadu,10.0,Very High,Profitable
OD9579,Arvind,"Eggs, Meat & Fish",Chicken,Coimbatore,2016-12-01,West,1492,0.23,552.04,Tamil Nadu,37.0,Very High,Profitable
OD9580,Anu,"Eggs, Meat & Fish",Fish,Ooty,,West,726,0.13,130.68,Tamil Nadu,18.000000000000004,High,Profitable
OD9581,Malik,Oil & Masala,Spices,Kanyakumari,2015-02-02,West,904,0.34,280.24,Tamil Nadu,31.0,High,Profitable
OD9582,Aditi,Beverages,Health Drinks,Namakkal,,West,1937,0.22,174.33,Tamil Nadu,9.000000000000002,Very High,Profitable
OD9583,Ramesh,Bakery,Breads & Buns,Trichy,2017-06-06,West,914,0.24,100.54,Tamil Nadu,11.0,High,Profitable
OD9584,Vince,"Eggs, Meat & Fish",Mutton,Kanyakumari,,West,784,0.14,39.2,Tamil Nadu,5.0,High,Profitable
OD9585,Adavan,"Eggs, Meat & Fish",Mutton,Trichy,2015-11-01,West,2479,0.22,818.07,Tamil Nadu,33.0,Very High,Profitable
OD9586,Jonas,Snacks,Noodles,Salem,2018-02-06,West,1497,0.33,673.65,Tamil Nadu,45.0,Very High,Profitable
OD9587,Amrish,Beverages,Health Drinks,Bodi,2018-04-08,West,1030,0.35,247.2,Tamil Nadu,24.0,Very High,Profitable
OD9588,Muneer,Bakery,Biscuits,Tirunelveli,2015-07-09,West,1694,0.17,135.52,Tamil Nadu,8.0,Very High,Profitable
OD9589,Ganesh,Snacks,Noodles,Perambalur,2016-12-06,West,1588,0.24,444.64,Tamil Nadu,27.999999999999996,Very High,Profitable
OD9590,Alan,Snacks,Cookies,Viluppuram,,West,1808,0.17,614.72,Tamil Nadu,34.0,Very High,Profitable
OD9591,Verma,Snacks,Noodles,Coimbatore,2018-06-06,West,1936,0.31,96.8,Tamil Nadu,5.0,Very High,Profitable
OD9592,Surya,Bakery,Biscuits,Dharmapuri,,West,2340,0.14,210.6,Tamil Nadu,9.0,Very High,Profitable
OD9593,Jackson,Snacks,Noodles,Viluppuram,,West,1435,0.21,186.55,Tamil Nadu,13.0,Very High,Profitable
OD9594,Malik,"Eggs, Meat & Fish",Chicken,Krishnagiri,2017-08-08,West,735,0.23,124.95,Tamil Nadu,17.0,High,Profitable
OD9595,Yusuf,Bakery,Breads & Buns,Ooty,2016-01-05,West,876,0.21,394.2,Tamil Nadu,45.0,High,Profitable
OD9596,Arutra,"Eggs, Meat & Fish",Fish,Cumbum,,West,750,0.29,150.0,Tamil Nadu,20.0,High,Profitable
OD9597,Hussain,Oil & Masala,Spices,Bodi,2015-05-06,West,1098,0.16,164.7,Tamil Nadu,15.0,Very High,Profitable
OD9598,Roshan,"Eggs, Meat & Fish",Eggs,Namakkal,,West,1667,0.26,733.48,Tamil Nadu,44.0,Very High,Profitable
OD9599,Sabeela,Oil & Masala,Masalas,Salem,2018-03-06,West,1132,0.22,396.2,Tamil Nadu,35.0,Very High,Profitable
OD9600,Mathew,Oil & Masala,Masalas,Cumbum,,West,642,0.11,64.2,Tamil Nadu,10.0,High,Profitable
OD9601,James,"Eggs, Meat & Fish",Eggs,Theni,2015-04-04,West,1016,0.17,457.2,Tamil Nadu,45.0,Very High,Profitable
OD9602,Arutra,Bakery,Breads & Buns,Vellore,2017-11-04,West,2313,0.22,1017.72,Tamil Nadu,44.0,Very High,Profitable
OD9603,Arutra,Food Grains,Organic Staples,Bodi,,West,2044,0.19,899.36,Tamil Nadu,44.0,Very High,Profitable
OD9604,Yusuf,"Eggs, Meat & Fish",Fish,Tenkasi,2018-12-07,West,2429,0.27,534.38,Tamil Nadu,22.0,Very High,Profitable
OD9605,Sudha,Snacks,Chocolates,Perambalur,,West,1324,0.11,397.2,Tamil Nadu,30.0,Very High,Profitable
OD9606,Krithika,Beverages,Health Drinks,Tenkasi,2017-12-06,West,1103,0.11,286.78,Tamil Nadu,25.999999999999996,Very High,Profitable
OD9607,Amy,Snacks,Noodles,Madurai,,West,635,0.17,254.0,Tamil Nadu,40.0,High,Profitable
OD9608,Alan,Bakery,Biscuits,Dindigul,2017-12-06,West,1467,0.1,337.41,Tamil Nadu,23.0,Very High,Profitable
OD9609,Yusuf,Oil & Masala,Spices,Madurai,,West,832,0.23,266.24,Tamil Nadu,32.0,High,Profitable
OD9610,Rumaiza,Bakery,Biscuits,Karur,2017-06-06,West,2378,0.12,356.7,Tamil Nadu,15.0,Very High,Profitable
OD9611,Hussain,Snacks,Chocolates,Trichy,,West,872,0.2,331.36,Tamil Nadu,38.0,High,Profitable
OD9612,Aditi,Food Grains,Dals & Pulses,Coimbatore,2018-03-06,West,799,0.1,279.65,Tamil Nadu,35.0,High,Profitable
OD9613,Esther,Snacks,Chocolates,Theni,,West,1647,0.25,230.58,Tamil Nadu,14.000000000000002,Very High,Profitable
OD9614,Vidya,Food Grains,Organic Staples,Tenkasi,2018-10-02,West,637,0.16,210.21,Tamil Nadu,33.0,High,Profitable
OD9615,Arutra,"Eggs, Meat & Fish",Eggs,Pudukottai,2015-12-07,West,705,0.21,190.35,Tamil Nadu,27.0,High,Profitable
OD9616,Veronica,Bakery,Biscuits,Trichy,,West,1500,0.33,405.0,Tamil Nadu,27.0,Very High,Profitable
OD9617,Willams,"Eggs, Meat & Fish",Mutton,Ooty,2015-08-09,West,2425,0.3,315.25,Tamil Nadu,13.0,Very High,Profitable
OD9618,Komal,Oil & Masala,Masalas,Karur,,West,2128,0.16,106.4,Tamil Nadu,5.0,Very High,Profitable
OD9619,Sudeep,Beverages,Health Drinks,Virudhunagar,,West,1403,0.2,364.78,Tamil Nadu,25.999999999999996,Very High,Profitable
OD9620,Adavan,Snacks,Cookies,Vellore,,West,2178,0.26,675.18,Tamil Nadu,31.0,Very High,Profitable
OD9621,Vidya,Food Grains,Dals & Pulses,Salem,,West,2064,0.15,206.4,Tamil Nadu,10.0,Very High,Profitable
OD9622,Malik,Food Grains,Rice,Ramanadhapuram,2015-07-12,West,971,0.25,223.33,Tamil Nadu,23.0,High,Profitable
OD9623,Shah,Oil & Masala,Spices,Dindigul,2018-06-03,West,1244,0.19,161.72,Tamil Nadu,13.0,Very High,Profitable
OD9624,Yadav,Food Grains,Rice,Viluppuram,2017-10-09,West,2071,0.31,455.62,Tamil Nadu,22.0,Very High,Profitable
OD9625,Veena,Snacks,Cookies,Ooty,2017-06-07,West,2442,0.21,1050.06,Tamil Nadu,43.0,Very High,Profitable
OD9626,Aditi,Fruits & Veggies,Fresh Vegetables,Viluppuram,2017-11-04,West,1254,0.22,250.8,Tamil Nadu,20.0,Very High,Profitable
OD9627,Yusuf,Food Grains,Atta & Flour,Theni,,West,1566,0.26,689.04,Tamil Nadu,44.0,Very High,Profitable
OD9628,Rumaiza,Oil & Masala,Edible Oil & Ghee,Chennai,,West,1422,0.21,142.2,Tamil Nadu,10.0,Very High,Profitable
OD9629,Aditi,Beverages,Soft Drinks,Viluppuram,,West,1497,0.33,553.89,Tamil Nadu,37.0,Very High,Profitable
OD9630,Roshan,Snacks,Cookies,Vellore,,West,2420,0.35,193.6,Tamil Nadu,8.0,Very High,Profitable
OD9631,Hafiz,Bakery,Biscuits,Ooty,,West,512,0.23,158.72,Tamil Nadu,31.0,High,Profitable
OD9632,Mathew,Bakery,Biscuits,Theni,2017-11-04,West,1485,0.23,103.95,Tamil Nadu,7.000000000000001,Very High,Profitable
OD9633,Ganesh,Beverages,Health Drinks,Tenkasi,2016-09-03,West,711,0.34,127.98,Tamil Nadu,18.0,High,Profitable
OD9634,Ramesh,Food Grains,Rice,Chennai,,West,1074,0.33,64.44,Tamil Nadu,6.0,Very High,Profitable
OD9635,Ravi,"Eggs, Meat & Fish",Mutton,Trichy,2016-09-06,West,2203,0.33,638.87,Tamil Nadu,28.999999999999996,Very High,Profitable
